mcEdepQuenched,BerekelyAlphaBeta
0.0611138,-1.77531
0.0626611,2.92875
0.0628777,0.345922
0.0624112,-0.000963661
0.0638169,0.580259
0.0641097,6.26881
0.0624729,3.20909
0.0611894,5.05451
0.0624292,2.28632
0.0618959,6.29623
0.0624063,-0.131661
0.0641523,3.20319
0.0635176,2.44676
0.0620845,-2.75589
0.0625946,0.516071
0.0613696,4.37669
0.0626539,1.86976
0.0629614,-2.23121
0.0625358,-2.41563
0.0593832,-1.06324
0.0611159,-3.89371
0.0615718,3.50962
0.0630578,-0.0781324
0.0654098,0.709437
0.0627426,2.18389
0.0635356,1.72366
0.0625856,-2.00477
0.0631301,-0.0819272
0.0626231,1.72365
0.0615063,0.473906
0.0613245,7.79213
0.0639226,3.86132
0.0623118,-0.0506844
0.062911,3.66698
0.0610953,-0.148304
0.0633819,-0.796184
0.063275,5.45018
0.0616799,-0.199949
0.0624783,2.40466
0.062049,-3.58021
0.0631338,0.744232
0.0600439,-0.324002
0.0621652,1.61457
0.0616316,-0.154622
0.0620898,4.20541
0.061256,-0.297879
0.0616061,-5.74722
0.0618733,-0.0683788
0.061655,0.513451
0.0636881,0.720089
0.0620359,0.225655
0.0629966,1.14714
0.0627245,1.75622
0.063525,2.75376
0.0633843,2.13306
0.06152,0.944522
0.061206,0.319995
0.0616282,6.52554
0.061493,2.37273
0.0631351,5.83981
0.0625625,0.260465
0.0610608,-0.694532
0.0632766,1.78933
0.0640525,-3.44878
0.0624666,-0.774474
0.061406,-1.23034
0.061166,1.46879
0.0603192,5.9527
0.061299,4.84364
0.0626376,1.93039
0.0622463,-1.50351
0.0634197,4.59293
0.0610806,4.19027
0.0622802,-2.65361
0.0619758,-2.54346
0.0616729,-0.294183
0.0620058,-0.605974
0.0635622,0.061243
0.0617649,-1.80983
0.0625251,-2.42156
0.0632937,1.75258
0.0608588,-1.69864
0.0612595,0.00966842
0.0637781,1.80021
0.0615077,1.56748
0.0636762,3.38288
0.0624394,-2.6388
0.0622751,-0.0123731
0.0622106,1.55408
0.061029,1.78145
0.0627405,2.93774
0.0615898,4.69877
0.0616548,0.655105
0.0624485,-2.66841
0.0624076,-2.55306
0.0617895,2.42264
0.0628911,1.75319
0.0628603,2.84543
0.061495,4.5932
0.0629155,0.106628
0.0617936,-1.55025
0.0617558,1.07185
0.0612962,-0.436279
0.0619794,-1.45195
0.062297,0.801863
0.0612227,-0.606728
0.06321,-3.00846
0.0635203,-1.69327
0.0622506,-0.159375
0.0608911,0.174099
0.0626062,4.26415
0.0637576,2.21528
0.0632113,2.57805
0.0599628,-1.18744
0.0622119,-0.447171
0.061705,2.00416
0.061014,2.74447
0.0604686,2.08078
0.0626106,-1.66682
0.0615042,3.64427
0.0617537,-0.928652
0.0610449,3.4984
0.0620802,-2.08831
0.06266,0.545289
0.0623747,-0.272255
0.060207,5.48094
0.0623555,-0.421631
0.0613228,1.46249
0.0633057,1.86108
0.0625342,4.80376
0.0634201,3.54239
0.0601939,1.13732
0.0626564,0.852989
0.0619172,-2.35467
0.0621985,-0.804306
0.0619882,1.14963
0.0633893,0.388385
0.0636002,0.879682
0.0616436,-0.807297
0.0606905,0.480094
0.060813,-4.60341
0.0616756,6.34291
0.0614857,3.48103
0.0610045,-0.0285385
0.0634693,2.19897
0.0618388,-0.954049
0.0650833,-0.746766
0.061823,-0.611277
0.0618557,0.443198
0.0626931,0.467853
0.0612182,4.47335
0.0633532,-0.129816
0.0609154,8.98397
0.061677,0.02873
0.0614249,-0.507453
0.0629828,-1.68993
0.0619215,1.28273
0.0625717,4.78765
0.0618522,2.0798
0.0630276,0.102848
0.062714,10.4246
0.0617593,1.16249
0.0611343,2.30332
0.0617106,0.207011
0.0628421,7.8012
0.0622053,1.16755
0.0643195,1.72992
0.0638934,-1.3047
0.0621974,-3.77622
0.059777,4.68759
0.0606921,3.04808
0.0623869,-3.28709
0.06243,6.27946
0.061357,-0.12595
0.0625149,0.10702
0.0624135,-4.09271
0.0645883,-0.751643
0.0633392,0.256755
0.0631813,1.51891
0.063668,1.89293
0.0639824,-0.777685
0.0612766,-0.435482
0.0623939,3.5593
0.0625801,0.320626
0.0607669,2.14439
0.063093,3.91841
0.0635214,0.0219703
0.0630965,5.8182
0.0622049,6.57272
0.0617484,4.60582
0.0621131,0.510261
0.0612124,2.60453
0.060213,0.995812
0.0620416,1.47481
0.0624108,-1.14098
0.0611314,3.46486
0.0619996,1.5081
0.0617118,8.62838
0.061982,-1.40528
0.0609998,2.46411
0.0631037,2.60921
0.062511,-1.28254
0.0631853,2.6431
0.0620884,2.17014
0.0637481,0.549377
0.0612923,-0.8817
0.0633852,2.57302
0.0620307,4.11537
0.0624426,-2.4502
0.0636274,1.66
0.0621593,-6.93545
0.0631484,0.674167
0.0640467,2.35621
0.0613582,0.343423
0.0633403,1.68834
0.0624283,-1.98649
0.0636337,2.63195
0.0612812,2.31862
0.0626775,7.55796
0.0615839,0.871572
0.0612858,-0.862458
0.0642002,-3.16368
0.0616772,7.41576
0.0628768,-0.267207
0.0608416,6.45934
0.0633044,2.73462
0.0606309,-1.72947
0.0625823,-0.642721
0.0624794,3.75977
0.0626173,3.66064
0.0628528,2.53468
0.0623953,3.77644
0.0623265,-1.0136
0.0635817,5.49584
0.0619694,-0.372168
0.0614374,-1.29692
0.0632749,-0.821717
0.0606845,-0.240893
0.0611968,1.05806
0.0602002,2.20742
0.0613753,3.64413
0.0639495,1.84502
0.0609481,1.91151
0.0632706,0.464899
0.0634107,-3.23152
0.0635327,-1.44664
0.0620022,-0.384886
0.0621402,-2.28041
0.0635888,-1.18104
0.0631693,4.87355
0.0619103,-0.779858
0.0625934,2.16833
0.0619831,-3.04526
0.0611247,4.39058
0.0624583,-0.453993
0.0611769,0.616073
0.0630129,0.484684
0.0623228,1.47633
0.0622363,2.93254
0.0611519,14.2489
0.0608731,2.72967
0.0616162,-1.2127
0.0617487,0.779177
0.0611117,-0.0370052
0.0626013,0.494201
0.0619822,-0.570515
0.0629838,3.85947
0.0608417,0.285507
0.0636694,5.05809
0.0626516,-4.84148
0.0636236,2.17622
0.0617284,1.18273
0.0639006,2.79182
0.0623138,7.27934
0.06349,-0.00809355
0.060868,-1.24619
0.0639896,2.98189
0.0624551,-1.27621
0.0606771,3.75259
0.0613729,0.339765
0.0636775,-0.350877
0.062018,-1.5416
0.0611549,0.220238
0.0610716,-1.37402
0.0616729,-4.02635
0.0623179,2.53601
0.0614222,9.07045
0.063787,3.16376
0.0621323,-0.715044
0.0630701,2.07245
0.0622015,1.22606
0.0614157,2.99417
0.0615525,-4.61825
0.0601951,2.92238
0.0628464,-1.04214
0.061561,0.714414
0.0606727,1.12353
0.0622725,5.06453
0.0607456,-0.682677
0.061399,-0.823212
0.0625932,0.907875
0.0613613,-0.132062
0.0611453,4.0309
0.063075,-1.49699
0.0614141,-0.750087
0.0621474,0.611891
0.0624172,0.661852
0.062576,1.96033
0.0606351,1.51442
0.0628949,-1.11239
0.0623157,0.0325863
0.06128,1.01339
0.0611672,-0.898382
0.0646492,0.55348
0.0614182,1.01654
0.0621663,-1.5523
0.0641909,1.3483
0.0619446,1.87539
0.0630905,-4.08263
0.0620097,0.323093
0.0618638,4.48627
0.0618113,3.60538
0.0622432,-1.51614
0.0622041,2.51951
0.0648854,-2.48466
0.0612054,0.762048
0.0619405,3.47333
0.062143,-0.451425
0.0610742,-2.58733
0.0619209,-5.51186
0.0626798,2.40122
0.0634388,2.33969
0.0628306,1.24725
0.0614174,-3.33661
0.0628511,2.71547
0.0621215,-2.69299
0.0618364,-1.05449
0.0633023,-2.70549
0.0638577,8.49666
0.0620273,-0.54719
0.061505,-1.83328
0.0634746,-2.10279
0.0630274,-0.179448
0.0644398,0.636053
0.0617316,1.72835
0.0607368,5.15847
0.062155,3.10572
0.0623933,2.33444
0.0614196,-1.06764
0.0644861,-2.96703
0.0629042,0.531058
0.0624275,-0.00571814
0.0626748,3.82742
0.06309,0.956077
0.0605794,2.64315
0.0625462,1.59938
0.0634341,-0.98064
0.0620692,-3.14375
0.0606795,-2.07001
0.0614181,3.24258
0.0614179,-1.22907
0.0625043,-0.179762
0.0627903,1.39655
0.0618896,-0.396903
0.0628658,-0.986873
0.0641195,2.62172
0.063411,0.510528
0.0624215,1.89133
0.0631416,0.496009
0.0639745,-0.0612027
0.0615493,1.19556
0.0628421,5.41182
0.0604498,2.46128
0.0611307,3.57467
0.0635541,2.86005
0.062465,0.249847
0.0624863,0.787651
0.0645941,-1.02833
0.0619794,-2.07554
0.0619849,1.12309
0.0631335,1.07513
0.0621192,-3.28816
0.0614733,-0.51615
0.06254,3.4744
0.0625436,5.00253
0.0615288,1.99936
0.0635864,-3.13269
0.0626038,0.167358
0.0609588,3.77395
0.059836,1.37689
0.0612227,-2.16637
0.0632943,0.0980822
0.0610771,5.02485
0.0630277,-1.05026
0.061134,2.34484
0.0617276,-2.443
0.0625048,-1.91402
0.0618891,3.30746
0.062119,-2.60731
0.062548,2.49094
0.0628991,-0.333246
0.0622631,0.57737
0.0616637,2.23944
0.0619623,-2.5794
0.0637582,0.450862
0.0629436,0.169825
0.0636074,3.43853
0.0612017,0.222793
0.0605178,-0.0751871
0.0618015,-1.91424
0.0623127,-0.710109
0.0612449,2.08305
0.0612341,1.20202
0.062576,2.51068
0.0627594,-0.530897
0.0608954,0.746517
0.0627348,1.82049
0.0612001,-2.31866
0.0627248,4.84769
0.0615316,-0.481422
0.0624556,-0.615065
0.0632017,6.02649
0.0607856,3.00172
0.0617649,-4.53051
0.0621256,1.83584
0.0614305,0.223449
0.0630794,1.54748
0.0623182,2.23498
0.0629914,1.78784
0.0628967,-2.76661
0.0623931,1.63499
0.062357,-5.37052
0.0627905,-0.0415273
0.0620136,0.398069
0.0602709,1.41754
0.0624133,-0.426081
0.0630276,6.39964
0.0618123,1.91811
0.0624922,1.86466
0.0620788,-0.321617
0.0612157,1.27432
0.0605066,0.16496
0.0620187,3.8268
0.0632528,0.951668
0.061577,-3.63912
0.0620375,-1.29814
0.0619827,5.28982
0.0622956,0.0497167
0.0610923,-0.728202
0.0614111,-0.66968
0.0628043,-0.324784
0.0633952,0.3075
0.0628279,-0.878367
0.0630495,-0.802207
0.0617602,-3.08439
0.0602392,-4.61403
0.0619296,1.39836
0.0637318,3.33894
0.061876,0.592684
0.0624551,-0.743783
0.0623975,1.98178
0.0610666,2.70988
0.0621241,3.55104
0.0641234,1.9492
0.061372,-2.39271
0.0622995,1.04083
0.0636521,-0.969842
0.0614865,-0.0233535
0.0636279,-0.491219
0.060928,-2.88363
0.0623608,1.91459
0.0617261,7.58414
0.0613793,1.03714
0.0628177,-0.580862
0.0625012,-0.768788
0.0636244,1.65107
0.0615149,0.645848
0.0609148,-1.83144
0.0643809,-2.77682
0.0623286,-1.48693
0.0610859,-2.02937
0.0623949,7.32112
0.0614328,0.927311
0.0625814,0.80459
0.0623302,1.51138
0.0617757,0.38739
0.062259,-2.65775
0.0609371,1.63233
0.0632588,3.37896
0.0634411,-0.344784
0.0638624,2.17067
0.0626912,0.578229
0.0624065,-5.05804
0.0630996,0.118024
0.0619054,-0.0498038
0.0629299,0.489778
0.062439,3.05498
0.0629055,4.32877
0.0632315,1.81692
0.0616453,-0.0769546
0.063099,1.18743
0.0619957,-0.39261
0.0611601,1.16417
0.0611606,4.61418
0.0609596,1.29258
0.0614751,1.53766
0.0629056,0.330882
0.0627351,1.6573
0.0628441,1.75147
0.0605425,3.6763
0.0618968,1.86886
0.0622927,4.87642
0.0632728,-4.00112
0.0624249,0.0435016
0.0612133,-0.539348
0.0621315,-5.02613
0.0609146,4.58305
0.0629979,5.36352
0.0607382,0.803315
0.0595359,5.15458
0.0628877,0.552796
0.0613276,0.142313
0.0592417,6.72854
0.0633771,2.69741
0.0612329,1.28318
0.0638762,4.23243
0.0628968,8.79411
0.0630597,-3.19337
0.0629428,3.10339
0.0638461,1.23628
0.0653195,1.19274
0.0629321,6.45789
0.0620987,6.13109
0.0617826,1.62268
0.0605281,0.601676
0.0642899,-1.78008
0.0637041,1.04164
0.0620137,5.63926
0.0621933,1.46363
0.0601434,-3.25302
0.0623316,-0.951547
0.063297,4.75991
0.0642886,1.05459
0.0627438,2.67641
0.0629314,2.35626
0.0621817,0.775507
0.0629041,2.17831
0.06095,1.40598
0.0624298,6.29592
0.0629318,2.87607
0.0618115,1.62319
0.0611963,-2.34427
0.0610704,-0.216009
0.0635544,3.2716
0.0602059,-0.831674
0.0629295,-1.88804
0.0604783,-1.56927
0.0629797,-0.950792
0.0621199,-3.21259
0.0613821,3.31536
0.063806,-0.730797
0.0626719,5.33019
0.0628376,8.57659
0.0627281,4.70572
0.0624056,0.983349
0.0633242,2.46666
0.0625833,1.58771
0.0629871,1.07445
0.0616538,2.37885
0.0626799,3.58188
0.0606549,0.254792
0.0633893,13.5376
0.0630404,1.75919
0.0631182,2.52438
0.0624362,-4.68247
0.0628219,-0.682077
0.0631704,1.26761
0.0614274,8.4122
0.060839,-1.48572
0.0624983,-1.4624
0.0618901,4.95633
0.0625401,3.36781
0.0624257,0.571139
0.0609929,3.66947
0.0612667,-0.60045
0.0631562,0.594299
0.0621814,6.65068
0.0612934,-0.97577
0.0633777,-0.317168
0.0617117,2.95727
0.062332,5.87008
0.0598959,-1.50561
0.0607281,6.83709
0.063659,-0.885747
0.0613757,6.78045
0.0619413,2.24151
0.0637994,-0.447478
0.0631189,1.99334
0.0619097,-0.667366
0.0611102,0.747539
0.0626139,0.302174
0.062463,6.05539
0.0631361,10.0514
0.0615743,2.08287
0.0622906,6.86136
0.0608994,-0.706249
0.0615692,3.36326
0.0621462,1.61103
0.0609753,-0.0890551
0.0632322,-1.32238
0.0616096,0.0255825
0.0634409,7.78025
0.0628539,-1.43341
0.0643373,3.41015
0.0630806,-2.32412
0.0651862,7.01312
0.0631519,-0.120775
0.0633454,0.44694
0.0636074,4.77164
0.0616096,0.095386
0.0625375,-1.49386
0.0622616,0.761925
0.06154,2.55691
0.0598349,1.50765
0.0643471,-2.05686
0.0630485,1.56873
0.0630708,2.93004
0.0608581,2.46132
0.0634741,1.37154
0.0622187,2.55332
0.0608557,1.20131
0.0635397,-1.00384
0.0612517,1.2956
0.0635894,3.50663
0.0619666,3.02545
0.0616434,4.5318
0.0624936,2.28244
0.0607767,5.42346
0.0606324,-4.36936
0.0603792,2.23719
0.0617237,1.64706
0.0619882,-4.02222
0.0619407,1.13505
0.0618902,-4.62086
0.0622617,-3.5627
0.0622799,0.314766
0.0613376,0.254338
0.0619334,-1.99537
0.0629806,2.66855
0.0624179,-3.68164
0.064314,0.10752
0.0627168,-1.40841
0.0621663,6.69352
0.0624101,1.2193
0.0635943,2.62032
0.06131,-1.99319
0.0616967,-2.27624
0.0641785,5.5948
0.06282,1.51346
0.0607477,3.07928
0.0623248,5.73027
0.0609462,1.51004
0.0629494,3.68445
0.0626398,0.387481
0.0619728,2.97923
0.0619985,1.93267
0.060423,2.63125
0.0606079,-4.40385
0.0616485,-2.10664
0.06311,0.414421
0.0606134,0.457891
0.0609099,-0.240282
0.0638376,0.162081
0.0625306,5.85761
0.0637196,7.37504
0.0624895,1.77193
0.0610679,-0.200325
0.060836,1.5607
0.0628681,1.6739
0.0616692,4.12712
0.0605803,2.76129
0.0629715,-2.38522
0.0618107,4.28412
0.0626624,2.41838
0.0625258,-3.72832
0.0628078,0.858306
0.0606394,6.81875
0.0621908,-3.93887
0.062464,5.37429
0.0605532,2.98018
0.0618106,0.695113
0.0631017,-1.82443
0.06223,4.83882
0.0630559,2.05552
0.0615817,-3.73709
0.0618522,-2.92798
0.0610594,1.37634
0.0608414,2.66002
0.0625741,1.07818
0.0607033,1.00037
0.0624902,0.388565
0.0625865,-0.307298
0.061092,-1.58308
0.0631917,-2.73197
0.0622787,-1.18498
0.0625547,-2.71557
0.0617111,0.782334
0.062065,0.0882631
0.0632736,1.85096
0.0616229,7.36602
0.0612874,4.50538
0.0634477,0.790916
0.0625905,-1.03783
0.0624961,1.85857
0.0617002,-1.89906
0.0610848,3.43651
0.0609589,1.20457
0.0608224,9.53221
0.0595978,-1.76937
0.0635008,3.39067
0.0617189,2.12842
0.0629191,6.09229
0.0619786,-1.00976
0.0623585,5.50586
0.0617039,0.841563
0.0637605,1.54974
0.0639371,2.48965
0.0618297,-3.66771
0.0606773,4.36261
0.0636513,4.90601
0.0617909,0.234913
0.0611498,1.67922
0.0622955,3.19437
0.0604511,0.102645
0.0634782,2.27652
0.0625191,-0.474104
0.0641649,0.599658
0.0628011,-2.83569
0.0628273,3.75788
0.0628524,0.1577
0.0631345,4.31289
0.0626318,7.40566
0.0620225,2.52384
0.061101,0.388822
0.0616927,3.19127
0.0610342,1.05749
0.0612956,3.33009
0.0630158,0.454623
0.0626036,-3.25169
0.0620332,-0.331344
0.0619132,-0.454183
0.0613683,-2.45656
0.0622644,3.31291
0.0619143,0.953802
0.0628064,0.576467
0.062273,7.32665
0.0635322,-1.38606
0.0607658,3.43711
0.0621239,2.70617
0.0615743,2.56525
0.0615735,0.597038
0.0613834,3.24525
0.0630619,-2.58039
0.0613041,-0.464723
0.0622813,4.07511
0.0615557,2.06572
0.0616554,3.24704
0.061748,1.26249
0.0636902,0.443189
0.0615272,2.84598
0.0631665,3.32168
0.0651321,-2.86175
0.0627329,0.160089
0.0630824,2.20172
0.0633186,0.498663
0.0645438,-1.25238
0.0629904,0.862072
0.0632411,-0.48988
0.0616881,3.24265
0.0608702,2.49123
0.0623076,0.15345
0.0627514,-0.307135
0.0598719,-4.06478
0.0632182,-1.0799
0.0618506,1.56454
0.0622326,-4.68988
0.061731,1.97001
0.0605973,0.20707
0.062195,-0.0957624
0.0628718,-0.415523
0.0618354,0.236007
0.0629669,0.0411495
0.063164,1.73837
0.0607961,0.666061
0.0637449,-0.0184811
0.0640019,3.09377
0.0629101,-2.77606
0.0630489,0.797296
0.0631852,-0.729632
0.0649617,0.0317095
0.0630439,3.79106
0.0607592,5.1032
0.0620893,0.0829102
0.0616767,-6.85966
0.0618534,2.02376
0.0626268,0.874991
0.0638875,5.3514
0.0618825,2.04258
0.0620525,-2.54016
0.0605014,2.55934
0.0630418,5.68559
0.0635859,-2.07609
0.0629419,2.09095
0.0614486,1.1089
0.063359,1.61394
0.0618817,1.2294
0.060969,0.569052
0.0639918,3.35448
0.0626728,1.87389
0.0615417,1.47534
0.0638023,-0.709007
0.0614884,3.20718
0.0614218,0.431489
0.0639672,0.565603
0.062348,-0.0348985
0.060789,1.56644
0.0616162,4.63503
0.0632519,5.31488
0.0596028,2.69167
0.0644058,3.22834
0.0632197,-1.87364
0.0617543,1.8396
0.0626392,-3.02962
0.0618884,2.09059
0.0632342,1.64041
0.0615945,6.55594
0.0604132,4.51496
0.0614495,2.86464
0.061676,0.367314
0.0632114,-0.103339
0.0619063,1.98767
0.0631712,-0.144588
0.0634731,2.76619
0.0633856,3.80772
0.0627192,-1.35691
0.0629419,2.93012
0.0633581,5.25539
0.0619738,9.74702
0.0608256,-0.719342
0.0638934,5.29547
0.0626793,4.2868
0.0623125,0.0246969
0.0624409,2.08758
0.0636664,3.67117
0.0614009,-0.472534
0.0621012,1.7438
0.0615408,0.638733
0.0638188,1.70895
0.0614251,-3.2836
0.0629743,0.463074
0.0623781,5.22923
0.0633837,-0.271825
0.061319,-1.20546
0.0602669,5.27814
0.0634474,1.51203
0.0623598,2.35329
0.0616389,-0.458737
0.0636156,-1.07988
0.0630562,-0.418615
0.0649731,0.921098
0.0607109,1.33425
0.0615779,-1.41305
0.061838,1.8719
0.061371,-0.425655
0.062072,1.65537
0.0633282,-1.61633
0.0613394,1.11677
0.0631152,-0.916175
0.0615827,-2.95241
0.0626572,0.290305
0.0629061,1.12935
0.0615324,-1.408
0.0618833,-1.81642
0.0627909,1.68552
0.0604721,-0.239363
0.0622727,3.778
0.062266,0.57707
0.0623577,3.32437
0.0641015,1.74589
0.0621112,-2.51105
0.0618302,2.63269
0.0617798,-0.852329
0.0620656,-2.47017
0.0627031,-3.70123
0.0594239,3.56452
0.0629318,1.84167
0.0623703,1.31738
0.0613997,-2.51346
0.0625813,-4.49847
0.0619822,-1.08807
0.0631375,-1.68687
0.0616982,-0.203099
0.060951,-1.44594
0.0621093,6.08462
0.0629696,1.39458
0.0635568,8.13977
0.0629972,-2.25281
0.063495,4.58308
0.0645173,1.84255
0.0632538,-1.5189
0.060855,2.35194
0.0619513,5.12808
0.0626152,2.10503
0.0628843,-0.391289
0.0608038,-0.52875
0.0623969,0.682416
0.0630678,0.865567
0.0595541,1.15373
0.0649888,-4.90042
0.0621932,-1.17828
0.0602718,0.737373
0.0620441,10.5298
0.0632274,0.36463
0.0626613,1.03536
0.0612343,1.65774
0.0629397,-1.09926
0.0631884,0.923915
0.0621385,-0.951111
0.0632073,4.50393
0.059766,1.16321
0.0625762,0.073806
0.06323,-0.867641
0.0611914,-2.03889
0.0610203,-0.240962
0.0619978,9.15472
0.0622151,1.11981
0.061957,-1.78365
0.0644281,1.89923
0.0613454,1.7809
0.0632534,0.530004
0.0619614,7.09841
0.0629222,5.66918
0.0628843,1.36033
0.0637925,0.084558
0.0619491,-0.637048
0.0641862,-0.639481
0.0622739,-1.84955
0.0643921,3.59102
0.0634731,1.77302
0.0614152,-2.385
0.0629357,2.57711
0.0636214,1.61745
0.0631423,10.7195
0.0638996,-0.390009
0.0620576,-0.0255499
0.0606194,3.25094
0.0631842,-0.351124
0.0615869,1.68596
0.0624598,4.77051
0.0617963,-0.253419
0.061714,5.57835
0.0642201,3.96606
0.0621623,0.553635
0.0626274,1.48376
0.0629523,2.21473
0.0620424,2.19326
0.0626137,0.423465
0.0626595,2.03765
0.0615075,2.83426
0.0624133,2.30129
0.0610347,4.0323
0.0610459,1.57825
0.0635712,4.13283
0.0613037,3.25619
0.0619965,-2.06223
0.064553,0.72357
0.0623719,0.291948
0.0635506,-0.079126
0.0611278,3.87939
0.0607459,-0.213944
0.0623139,4.60272
0.0615163,8.08596
0.0615165,6.73441
0.061162,-2.62872
0.0622429,-0.855255
0.0635538,5.06428
0.0632552,-2.35463
0.0619718,-3.09597
0.0609256,-0.975463
0.0633335,4.01764
0.0627614,2.38275
0.0646241,1.5535
0.0602215,6.43404
0.0632045,-0.713261
0.0615325,0.128605
0.0614756,-0.397939
0.0613287,1.1684
0.0621623,-2.27798
0.0630508,3.05463
0.063173,-1.49427
0.0626088,2.65008
0.0603423,2.11795
0.0608071,7.20188
0.0606716,0.260587
0.0611833,2.92432
0.0639337,4.70465
0.060988,-2.79432
0.0608647,2.76903
0.0628442,3.21252
0.0632402,1.84937
0.0609206,-2.19628
0.0612553,-0.459405
0.0622974,-1.53143
0.0623371,1.0319
0.0619573,4.33012
0.0615201,5.4143
0.0631446,1.74851
0.0618678,4.07447
0.0626967,0.717402
0.061699,-3.17806
0.0633428,0.539479
0.0632139,-2.16471
0.0639663,-2.35826
0.0614102,0.158523
0.0605132,1.59451
0.0609533,5.13638
0.0610566,-1.18033
0.0618853,2.5187
0.0617484,2.05854
0.0642849,2.86034
0.0630535,-3.30625
0.0626238,1.26825
0.0643772,2.13838
0.0642814,1.01324
0.061726,2.8817
0.0632984,2.80581
0.0644454,6.49481
0.062272,2.04612
0.0633593,0.932141
0.0621359,1.90789
0.064381,1.70379
0.0629844,-2.29882
0.0622531,0.931677
0.0637355,8.24846
0.0624245,0.98075
0.0620621,1.33621
0.0620385,-0.867977
0.0615029,0.338314
0.0634226,8.15492
0.0630362,5.5618
0.0640584,0.878994
0.0626026,-7.37094
0.0617519,0.14148
0.0629152,0.193826
0.0639886,-1.38639
0.0647134,0.358082
0.0618283,2.74797
0.0597971,1.35115
0.0613701,5.27763
0.0619989,-0.379463
0.0612675,5.87146
0.0623759,-1.25259
0.0621592,8.12539
0.0623857,-0.923791
0.0630169,4.29478
0.0606932,0.520118
0.0620139,-0.962966
0.0628126,-1.90617
0.0606873,2.1116
0.06196,1.60939
0.0602489,-0.441927
0.062555,1.45922
0.0626665,3.56158
0.0625631,1.49344
0.0615941,-1.49199
0.0629727,1.76715
0.0629949,6.37479
0.0616826,-2.41106
0.061485,-0.924752
0.0616062,0.00648185
0.0619693,1.26829
0.062179,-1.64604
0.0631025,0.360561
0.0637664,1.70958
0.0625336,-3.7846
0.0630594,3.92796
0.0616563,2.97997
0.0633825,8.04704
0.0626873,-0.424288
0.0622767,0.130265
0.0617461,-2.84066
0.0617615,0.890984
0.0628337,1.75051
0.0627031,-0.72166
0.0623201,1.01874
0.0613953,0.189035
0.0603118,0.521718
0.0616155,-1.80517
0.0623202,0.618769
0.0634766,1.39578
0.0634881,3.76022
0.0636327,7.89366
0.062248,-1.88969
0.0612481,-1.06494
0.0612461,0.766833
0.0617284,1.32722
0.0621299,3.98551
0.0616153,-1.90916
0.0619142,6.92622
0.0629492,-0.680703
0.0612734,4.43956
0.0618478,-0.623412
0.0643263,-2.01772
0.0636643,4.02505
0.0640549,3.14765
0.0624617,2.22116
0.0642029,0.441054
0.0634627,4.75813
0.0622724,2.29423
0.0597968,-2.01706
0.0627545,1.69029
0.0617513,4.33229
0.0636021,-0.722158
0.0629478,5.54112
0.0625291,-5.49522
0.0621734,-0.326885
0.0627246,3.58593
0.0626752,0.559943
0.0631254,3.94379
0.0620598,-4.88905
0.0623952,1.63695
0.0615336,-0.983465
0.0636836,-2.35948
0.0612407,1.21933
0.0640606,0.284897
0.0626147,-0.776641
0.0629083,-0.149063
0.0621674,11.5712
0.0619416,-6.48204
0.0610171,0.0639725
0.061777,0.82143
0.0625512,2.2364
0.0621031,2.38674
0.0625182,0.385289
0.0631557,-3.61089
0.0610037,1.96456
0.061388,4.37908
0.0614204,-1.42091
0.0622958,-0.932929
0.0613659,4.10662
0.0613955,2.85522
0.061133,1.50452
0.0622057,-2.27111
0.0619975,2.91237
0.0627152,1.17773
0.0640715,-2.48868
0.0603983,3.47759
0.0624865,1.99181
0.132203,-1.5674
0.127971,3.89801
0.129766,5.85293
0.127228,-0.280646
0.129485,3.53598
0.130174,3.33939
0.132608,-3.47904
0.132155,1.30147
0.131441,10.3299
0.128652,3.79349
0.130166,8.9335
0.130844,-1.75255
0.12836,-0.351212
0.131191,3.16986
0.128505,1.67936
0.131113,-0.673195
0.129651,2.18385
0.128604,0.496003
0.128031,3.77482
0.127874,-3.63598
0.128826,1.60139
0.130388,6.14869
0.126976,1.84803
0.128812,-1.6897
0.126691,1.488
0.131487,-1.32269
0.127862,1.0311
0.12938,2.0751
0.130698,2.67455
0.12892,4.54133
0.130439,6.49273
0.129629,1.28735
0.131291,1.02682
0.13072,4.47032
0.13219,5.26358
0.127381,-0.346568
0.128081,1.65422
0.130801,-2.57507
0.129061,-2.2778
0.13193,0.0106723
0.128315,6.90819
0.128991,3.24221
0.130776,3.95221
0.132419,-0.401105
0.133797,3.64805
0.127866,2.58042
0.129872,1.51627
0.127277,-2.31126
0.126956,1.74039
0.128305,-2.4111
0.129556,3.05329
